client_id,total_spend,avg_spend,transaction_count,spending_volatility,engagement_score,spending_tier,volatility_level,wellness_score,wellness_category,high_value_customer,digital_transaction_ratio,digital_persona,last_transaction_date,days_since_last_transaction,churn_risk,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1299,4939.47,51.99442105263158,95,108.48435223683809,77.79776842105264,Moderate Spender,Moderate,31.901455868421852,Low Wellness,0,0.09473684210526316,Traditional User,2019-04-18 18:40:00,196,High Risk,1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,18295.0,37299.0,31923.0,723,2
1300,4188.78,19.946571428571428,210,30.811679023792387,133.97862857142857,Moderate Spender,Stable,83.82163562381294,Moderate Wellness,0,0.03333333333333333,Traditional User,2019-10-08 18:23:00,23,Active,1300,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,11324.0,23092.0,20545.0,752,4
1301,4985.76,36.39240875912409,137,136.58952220885556,96.75696350364964,Moderate Spender,Moderate,38.39981818596612,Low Wellness,0,0.029197080291970802,Traditional User,2019-10-27 16:45:00,4,Active,1301,26,66,1993,5,Female,9530 Washington Street,38.1,-122.63,30335.0,61850.0,81158.0,728,9
1302,9641.26,56.05383720930233,172,35.02055827865659,125.62153488372094,High Spender,Stable,78.61203950705938,Moderate Wellness,0,0.0755813953488372,Traditional User,2019-10-29 15:40:00,2,Active,1302,62,72,1958,2,Female,8323 Catherine Boulevard,36.42,-81.46,14218.0,28988.0,13351.0,694,4
1303,4726.43,70.54373134328358,67,120.90666254589668,68.41749253731342,Moderate Spender,Moderate,23.781786893805734,Low Wellness,0,0.14925373134328357,Traditional User,2019-10-07 20:34:00,24,Active,1303,66,69,1953,3,Male,602 First Street,41.31,-81.85,30381.0,61937.0,138153.0,684,7
1305,5706.29,44.93141732283465,127,62.1375018492898,94.17256692913386,Moderate Spender,Moderate,51.85192482699244,Moderate Wellness,0,0.06299212598425197,Traditional User,2019-09-10 07:09:00,51,High Risk,1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115.0,38971.0,0.0,784,3
1307,10322.81,73.73435714285714,140,134.98659832339612,113.49374285714285,High Spender,Moderate,51.12298747817792,Moderate Wellness,0,0.4785714285714286,Traditional User,2019-09-20 08:47:00,41,High Risk,1307,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,42685.0,87030.0,156474.0,646,5
1313,7008.85,31.28950892857143,224,36.724594210653166,146.91580357142857,High Spender,Stable,91.6419338364408,Moderate Wellness,0,0.017857142857142856,Traditional User,2019-10-22 17:57:00,9,Active,1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,14798.0,30172.0,39959.0,653,2
1314,11015.5,41.256554307116104,267,82.99154261716855,176.70262172284643,High Spender,Moderate,102.57865776870112,Healthy,0,0.21348314606741572,Traditional User,2019-10-16 12:08:00,15,Active,1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,19325.0,39404.0,71859.0,723,5
1315,4588.12,25.775955056179775,178,57.80252794345016,117.11038202247191,Moderate Spender,Moderate,67.3722809281639,Moderate Wellness,0,0.0449438202247191,Traditional User,2019-09-26 12:36:00,35,High Risk,1315,57,70,1962,8,Female,759 Madison Drive,38.61,-88.78,15976.0,32576.0,0.0,753,4
1317,2942.63,25.150683760683762,117,49.493773323563666,80.26027350427351,Low Spender,Stable,44.4464504634924,Low Wellness,0,0.042735042735042736,Traditional User,2019-10-20 07:47:00,11,Active,1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,15157.0,30910.0,42507.0,749,4
1323,7287.66,42.86858823529412,170,85.59779154582057,119.14743529411766,High Spender,Moderate,63.74101816142411,Moderate Wellness,0,0.058823529411764705,Traditional User,2019-10-07 07:06:00,24,Active,1323,36,68,1983,3,Female,28 Second Boulevard,32.34,-108.7,15407.0,31414.0,42233.0,719,4
1324,8143.4800000000005,57.75517730496454,141,92.59216506967404,107.70207092198581,High Spender,Moderate,55.20812017755455,Moderate Wellness,0,0.06382978723404255,Traditional User,2019-10-28 15:56:00,3,Active,1324,45,61,1974,11,Female,535 Hill Boulevard,27.33,-82.54,19065.0,38872.0,94970.0,663,4
1326,5143.03,43.957521367521366,117,128.41076854823447,87.78300854700855,Moderate Spender,Moderate,34.30510270060952,Low Wellness,0,0.06837606837606838,Traditional User,2019-09-21 16:07:00,40,High Risk,1326,52,73,1968,2,Female,292 Maple Drive,40.49,-74.48,32610.0,66489.0,83828.0,731,2
1330,13305.35,45.722852233676974,291,68.22558849855854,192.8891408934708,High Spender,Moderate,116.47173797039139,Healthy,0,0.5395189003436426,Digital First,2019-10-21 15:55:00,10,Active,1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,33097.0,35404.0,30887.0,575,3
1331,476.31,4.5362857142857145,105,8.998445299172396,64.81451428571428,Low Spender,Stable,41.56119665445124,Low Wellness,0,0.06666666666666667,Traditional User,2019-09-27 09:14:00,34,High Risk,1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,24044.0,49026.0,83385.0,718,1
1332,5035.77,41.96475,120,63.53249492079894,88.7859,Moderate Spender,Moderate,47.88292601584021,Low Wellness,0,0.075,Traditional User,2019-08-19 22:47:00,72,High Risk,1332,63,68,1956,6,Male,547 West Drive,41.0,-73.66,35269.0,71909.0,44190.0,712,3
1334,3938.88,35.16857142857143,112,59.96747200642777,81.26742857142858,Moderate Spender,Moderate,43.35707702728588,Low Wellness,0,0.07142857142857142,Traditional User,2019-10-24 17:13:00,7,Active,1334,38,65,1981,4,Female,17 Tenth Avenue,43.0,-78.87,19433.0,39627.0,47793.0,718,4
1335,10767.49,80.95857142857143,133,124.17497288554378,112.18342857142858,High Spender,Moderate,52.65257685146267,Moderate Wellness,0,0.13533834586466165,Traditional User,2019-08-28 12:11:00,64,High Risk,1335,51,66,1968,10,Female,29693 Bayview Drive,33.56,-117.63,47991.0,97845.0,255288.0,836,4
1340,31098.57,90.14078260869564,345,80.51636262436249,243.05631304347827,Premium Spender,Moderate,148.9389622577362,Healthy,1,0.04927536231884058,Traditional User,2019-10-29 13:10:00,2,Active,1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420.0,53872.0,64269.0,691,5
1341,10161.78,46.1899090909091,220,67.79640717296512,150.47596363636364,High Spender,Moderate,88.2976912926797,Moderate Wellness,0,0.37272727272727274,Traditional User,2019-09-16 16:51:00,45,High Risk,1341,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,19914.0,30349.0,2985.0,686,4
1344,6269.14,35.21988764044944,178,58.70982219855696,120.88795505617978,Moderate Spender,Moderate,70.02400185242344,Moderate Wellness,0,0.016853932584269662,Traditional User,2019-09-23 17:36:00,38,High Risk,1344,61,65,1958,11,Male,186 Forest Avenue,42.58,-83.03,22974.0,46843.0,66529.0,736,2
1345,6939.53,45.654802631578946,152,67.25012246937708,109.46192105263158,Moderate Spender,Moderate,61.04641629559828,Moderate Wellness,0,0.07236842105263158,Traditional User,2019-10-17 12:46:00,14,Active,1345,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703.0,16620.0,1140.0,804,8
1347,4738.61,61.5403896103896,77,142.82185347526254,70.81615584415584,Moderate Spender,Moderate,20.69774618806437,Low Wellness,0,0.07792207792207792,Traditional User,2019-10-21 21:49:00,9,Active,1347,64,64,1955,5,Female,893 Littlewood Lane,35.73,-77.92,23756.0,55418.0,20950.0,590,3
1348,800.4,4.326486486486487,185,39.6047452289918,112.73059459459459,Low Spender,Stable,67.37699690014757,Moderate Wellness,0,0.005405405405405406,Traditional User,2019-09-09 20:51:00,52,High Risk,1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,0.0,2.0,0.0,667,6
1352,6397.41,62.71970588235294,102,105.72976621684678,86.28788235294118,Moderate Spender,Moderate,38.46995852133652,Low Wellness,0,0.08823529411764706,Traditional User,2019-10-27 07:55:00,4,Active,1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035.0,42102.0,9645.0,672,3
1353,4135.25,46.46348314606742,89,108.08642670967612,71.98539325842697,Moderate Spender,Moderate,27.921759601885004,Low Wellness,0,0.06741573033707865,Traditional User,2019-09-28 13:54:00,33,High Risk,1353,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,21232.0,43294.0,104521.0,816,7
1356,5766.92,35.59827160493827,162,54.95702512562604,111.43930864197532,Moderate Spender,Moderate,64.48807645635627,Moderate Wellness,0,0.012345679012345678,Traditional User,2019-10-09 07:26:00,22,Active,1356,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,19196.0,26676.0,1370.0,733,5
1357,6007.78,26.940717488789236,223,67.09871188346187,144.5762869955157,Moderate Spender,Moderate,83.86247286994441,Moderate Wellness,0,0.22869955156950672,Traditional User,2019-10-15 00:35:00,16,Active,1357,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941.0,11410.0,0.0,812,7
1358,1641.69,21.601184210526316,76,30.260318569246433,54.24047368421053,Low Spender,Stable,30.82829154930861,Low Wellness,0,0.039473684210526314,Traditional User,2019-10-02 00:06:00,29,Active,1358,69,70,1950,4,Female,128 Main Street,43.1,-89.5,33808.0,68930.0,72619.0,768,4
1360,2550.4900000000002,34.00653333333334,75,75.01268509830626,58.60261333333334,Low Spender,Moderate,25.199422980338746,Low Wellness,0,0.06666666666666667,Traditional User,2019-10-27 17:52:00,4,Active,1360,41,61,1978,4,Male,4693 Elm Lane,30.75,-86.57,19066.0,38874.0,64474.0,672,3
1361,3403.96,29.093675213675215,117,48.2705732018839,81.83747008547009,Moderate Spender,Stable,45.873987923725785,Low Wellness,0,0.008547008547008548,Traditional User,2019-10-30 20:20:00,1,Active,1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,14848.0,28714.0,12978.0,638,2
1362,5304.64,51.00615384615385,104,76.59861088131413,82.80246153846154,Moderate Spender,Moderate,41.58212397758333,Low Wellness,0,0.028846153846153848,Traditional User,2019-08-24 10:58:00,68,High Risk,1362,58,67,1962,1,Male,3385 Hill Lane,38.78,-77.27,35563.0,72510.0,44317.0,727,4
1364,1159.51,17.838615384615384,65,27.902632205410022,46.13544615384615,Low Spender,Stable,25.771058174302613,Low Wellness,0,0.03076923076923077,Traditional User,2019-10-28 11:12:00,3,Active,1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,0.0,3.0,5.0,750,2
1366,4545.98,38.20151260504201,119,61.765779794517606,86.6806050420168,Moderate Spender,Moderate,46.707297822609085,Low Wellness,0,0.05042016806722689,Traditional User,2019-10-03 14:39:00,28,Active,1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617.0,40000.0,127951.0,767,3
1367,4259.3,33.537795275590554,127,78.41589237928937,89.61511811023622,Moderate Spender,Moderate,45.17816010681929,Low Wellness,0,0.03937007874015748,Traditional User,2019-09-25 12:16:00,36,High Risk,1367,49,67,1970,6,Female,364 Plum Lane,44.52,-87.98,16801.0,34255.0,36094.0,708,4
1369,6524.05,23.552527075812275,277,41.19139499764021,175.6210108303249,Moderate Spender,Stable,109.62747912321566,Healthy,0,0.05054151624548736,Traditional User,2019-10-20 07:28:00,11,Active,1369,59,67,1961,1,Female,535 Grant Boulevard,39.35,-85.96,17585.0,35854.0,49101.0,850,2
1370,10148.82,63.82905660377358,159,83.63153328279324,120.93162264150942,High Spender,Moderate,66.02241032457343,Moderate Wellness,0,0.03773584905660377,Traditional User,2019-10-21 20:20:00,10,Active,1370,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,25949.0,52908.0,109229.0,709,4
1371,6818.7699999999995,40.11041176470588,170,100.86908576537735,118.04416470588235,Moderate Spender,Moderate,59.85930637633629,Moderate Wellness,0,0.10588235294117647,Traditional User,2019-10-23 16:16:00,8,Active,1371,86,65,1933,6,Female,143 Catherine Boulevard,21.41,-157.79,24516.0,49529.0,1385.0,689,6
1376,9853.65,52.976612903225806,186,98.3306273137979,132.7906451612903,High Spender,Moderate,70.62685840820816,Moderate Wellness,0,0.04838709677419355,Traditional User,2019-09-29 13:55:00,32,High Risk,1376,49,68,1971,1,Female,97536 Summit Street,30.51,-97.83,30418.0,62019.0,85666.0,543,4
1378,7170.22,35.14813725490196,204,98.50955129836747,136.45925490196078,High Spender,Moderate,72.4425309167971,Moderate Wellness,0,0.04411764705882353,Traditional User,2019-10-31 05:00:00,0,Active,1378,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,20013.0,40810.0,65643.0,614,4
1379,11017.96,38.65950877192982,285,53.85038060503512,186.46380350877192,High Spender,Moderate,114.82777651057192,Healthy,0,0.021052631578947368,Traditional User,2019-10-08 20:46:00,23,Active,1379,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,19780.0,34408.0,9107.0,701,4
1381,7369.15,28.234291187739462,261,58.39604751488782,167.89371647509577,High Spender,Moderate,101.19107785334427,Healthy,0,0.05747126436781609,Traditional User,2019-09-15 18:34:00,46,High Risk,1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878.0,29517.0,2470.0,690,4
1382,6428.63,20.670836012861738,311,56.021384931304645,194.86833440514468,Moderate Spender,Moderate,119.3969738175976,Healthy,0,0.012861736334405145,Traditional User,2019-10-18 07:00:00,13,Active,1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693.0,25883.0,44404.0,706,4
1383,8906.56,48.40521739130435,184,84.09103119727654,129.76208695652173,High Spender,Moderate,71.303358977936,Moderate Wellness,0,0.30434782608695654,Traditional User,2019-10-25 13:03:00,6,Active,1383,68,64,1951,4,Female,315 Norfolk Lane,42.39,-71.1,31849.0,59938.0,36978.0,670,1
1384,6428.7,41.744805194805195,154,86.76517786810949,109.09792207792208,Moderate Spender,Moderate,56.77040598481966,Moderate Wellness,0,0.032467532467532464,Traditional User,2019-10-30 22:22:00,0,Active,1384,74,67,1946,1,Female,528 Lake Drive,38.53,-90.0,22545.0,23011.0,30510.0,721,3
1385,17144.81,86.15482412060302,199,142.58256929410874,153.8619296482412,Premium Spender,Moderate,76.92993337735916,Moderate Wellness,1,0.035175879396984924,Traditional User,2019-10-19 10:09:00,12,Active,1385,51,68,1968,7,Female,5537 Eighth Street,44.96,-93.26,40364.0,82298.0,182301.0,789,6
1391,13355.5,41.99842767295598,318,40.084357208119556,207.59937106918238,High Spender,Stable,131.78265686026288,Healthy,0,0.36792452830188677,Traditional User,2019-10-29 10:35:00,2,Active,1391,45,59,1975,2,Male,9604 Catherine Drive,40.72,-73.86,25109.0,51196.0,67164.0,631,4
1393,6344.78,38.925030674846624,163,48.748826188771,113.37001226993866,Moderate Spender,Stable,67.12774396469979,Moderate Wellness,0,0.03680981595092025,Traditional User,2019-10-24 11:31:00,7,Active,1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,16901.0,34460.0,43936.0,692,2
1394,8450.34,41.62729064039409,203,94.82865059314143,138.45091625615763,High Spender,Moderate,74.72245707348993,Moderate Wellness,0,0.08866995073891626,Traditional User,2019-10-17 07:42:00,14,Active,1394,30,58,1989,4,Female,341 Hill Drive,38.63,-90.24,28373.0,57853.0,131828.0,558,4
1397,5091.38,40.0896062992126,127,92.42019484356832,92.23584251968504,Moderate Spender,Moderate,44.34284292105012,Low Wellness,0,0.11811023622047244,Traditional User,2019-10-31 14:51:00,0,Active,1397,32,72,1987,4,Male,5381 12th Boulevard,36.88,-94.87,17845.0,36388.0,92949.0,710,4
1398,11961.32,47.09181102362204,254,89.81550776699093,171.2367244094488,High Spender,Moderate,97.76444175368843,Moderate Wellness,0,0.22440944881889763,Traditional User,2019-10-04 20:43:00,27,Active,1398,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,34756.0,70862.0,16595.0,745,5
1403,14994.78,58.573359375,256,74.39291419217075,177.02934375,High Spender,Moderate,105.09342497406585,Healthy,0,0.2265625,Traditional User,2019-10-02 22:29:00,28,Active,1403,74,61,1945,11,Male,316 Grant Drive,37.94,-77.65,25937.0,24545.0,22488.0,753,2
1404,1801.3700000000001,37.52854166666667,48,140.38900391851303,43.811416666666666,Low Spender,Moderate,2.380761716297396,Low Wellness,0,0.1875,Traditional User,2019-08-31 16:10:00,61,High Risk,1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,17886.0,36472.0,80469.0,526,2
1405,7420.7300000000005,45.5259509202454,163,48.36340116650853,116.01038036809815,High Spender,Stable,69.18510504277192,Moderate Wellness,0,0.06134969325153374,Traditional User,2019-10-27 06:09:00,4,Active,1405,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,23910.0,48755.0,37315.0,777,8
1406,3314.0,28.084745762711865,118,61.92942773851767,82.03389830508475,Moderate Spender,Moderate,43.23953818111002,Low Wellness,0,0.0423728813559322,Traditional User,2019-09-05 06:30:00,56,High Risk,1406,36,68,1983,7,Male,57 Pine Boulevard,36.12,-95.91,11633.0,23718.0,1386.0,712,2
1407,13312.65,40.961999999999996,325,46.2256019931556,211.38479999999998,High Spender,Stable,133.0434796013689,Healthy,0,0.18153846153846154,Traditional User,2019-10-26 08:54:00,5,Active,1407,40,71,1979,12,Male,9466 Essex Street,33.43,-86.99,19851.0,40473.0,54899.0,689,4
1411,9465.3,50.616577540106945,187,66.74780710866231,132.44663101604277,High Spender,Moderate,76.63541184029962,Moderate Wellness,0,0.03208556149732621,Traditional User,2019-10-06 08:38:00,25,Active,1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,33847.0,69007.0,52218.0,720,4
1412,10960.04,54.800200000000004,200,65.94325565813361,141.92008,High Spender,Moderate,83.25140886837328,Moderate Wellness,0,0.05,Traditional User,2019-10-26 10:36:00,5,Active,1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,26567.0,54166.0,0.0,707,5
1413,5226.13,33.07677215189874,158,64.97901095977696,108.03070886075949,Moderate Spender,Moderate,60.127229453614234,Moderate Wellness,0,0.2974683544303797,Traditional User,2019-10-31 16:56:00,0,Active,1413,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,15285.0,31170.0,33165.0,685,5
1416,10367.68,64.39552795031057,161,74.84258925321716,122.35821118012421,High Spender,Moderate,68.75014053444974,Moderate Wellness,0,0.09316770186335403,Traditional User,2019-10-12 19:47:00,19,Active,1416,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,24172.0,48750.0,18724.0,709,8
1417,7134.76,61.506551724137935,116,118.83374982542298,94.20262068965516,High Spender,Moderate,41.08521555215678,Low Wellness,0,0.08620689655172414,Traditional User,2019-10-24 16:34:00,7,Active,1417,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,25838.0,52680.0,87082.0,835,5
1421,3194.38,62.63490196078432,51,61.143564317842944,55.653960784313725,Moderate Spender,Moderate,26.96175772466671,Low Wellness,0,0.09803921568627451,Traditional User,2019-10-25 19:45:00,6,Active,1421,30,65,1989,7,Male,7691 Ocean View Avenue,35.11,-77.07,16177.0,32985.0,32764.0,740,2
1422,4476.5199999999995,27.978249999999996,160,76.97307982861209,107.1913,Moderate Spender,Moderate,56.99885903427758,Moderate Wellness,0,0.0375,Traditional User,2019-10-11 12:05:00,20,Active,1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,18340.0,36052.0,6602.0,767,4
1424,2752.84,11.814763948497855,233,62.53693774041346,144.52590557939914,Low Spender,Moderate,84.23704163646667,Moderate Wellness,0,0.034334763948497854,Traditional User,2019-10-08 07:00:00,23,Active,1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,13086.0,15348.0,1396.0,761,4
1425,9579.41,51.22679144385027,187,153.08224103674672,132.69071657754012,High Spender,Moderate,59.55158922580573,Moderate Wellness,0,0.5668449197860963,Digital First,2019-09-26 13:47:00,35,High Risk,1425,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,19115.0,19225.0,1644.0,809,8
1427,10319.61,75.87948529411766,136,178.43357375212582,111.95179411764705,High Spender,Moderate,41.47713083781014,Low Wellness,0,0.051470588235294115,Traditional User,2019-10-20 09:13:00,11,Active,1427,34,66,1985,10,Female,326 Elm Lane,35.19,-80.83,49477.0,100880.0,210445.0,770,1
1428,1318.93,5.296907630522089,249,15.516209593736354,151.51876305220884,Low Spender,Stable,98.08583037040937,Moderate Wellness,0,0.20481927710843373,Traditional User,2019-10-26 18:41:00,5,Active,1428,35,62,1984,11,Female,800 Ninth Boulevard,37.67,-92.66,13963.0,28472.0,42750.0,508,1
